dob,photo_taken,full_path,gender,name,face_location,face_score,second_face_score,celeb_id
706642,1966,47/nm0000047_rm663342592_1934-9-20_1966.jpg,0,Sophia Loren,[1561.112 741.272 1803.648 983.808],3.482444,1.230672,17942 
706642,2002,47/nm0000047_rm680237056_1934-9-20_2002.jpg,0,Sophia Loren,[69.9226236215506 48.2299287398161 108.463474408673 86.7707795269383],3.096443,NaN,17942 
706642,2002,47/nm0000047_rm703437568_1934-9-20_2002.jpg,0,Sophia Loren,[94.9672057784774 44.6358960299561 150.993929245564 100.662619497043],3.574454,3.013713,17942 
706642,2002,47/nm0000047_rm720214784_1934-9-20_2002.jpg,0,Sophia Loren,[160.596442702283 62.8440610508878 239.937664053425 142.185282402029],3.656856,3.606004,17942 
706642,2009,47/nm0000047_rm737971968_1934-9-20_2009.jpg,0,Sophia Loren,[39.6885476965428 114.969643089629 207.023012330986 282.304107724071],4.697594,4.130030,17942 
706642,2009,47/nm0000047_rm754749184_1934-9-20_2009.jpg,0,Sophia Loren,[493.568 198.656 786.432 491.52],4.140980,NaN,17942 
706642,2009,47/nm0000047_rm771526400_1934-9-20_2009.jpg,0,Sophia Loren,[458.60634666506 212.767236922336 772.637202048563 526.798092305839],4.762792,NaN,17942 
706642,1972,47/nm0000047_rm776452608_1934-9-20_1972.jpg,0,Sophia Loren,[606.639 197.439 679.272 270.072],3.864624,1.940220,17942 
706642,2009,47/nm0000047_rm788303616_1934-9-20_2009.jpg,0,Sophia Loren,[564.137257862681 196.617358490928 756.658616353608 389.138716981856],3.526069,NaN,17942 
706642,1972,47/nm0000047_rm793229824_1934-9-20_1972.jpg,0,Sophia Loren,[565.719 140.151 638.352 212.784],2.896740,2.793799,17942 
706642,1994,47/nm0000047_rm844929280_1934-9-20_1994.jpg,0,Sophia Loren,[309.693724718464 70.6453716343692 361.487753444241 122.439400360146],2.279181,1.737964,17942 
706642,2002,47/nm0000047_rm915118080_1934-9-20_2002.jpg,0,Sophia Loren,[64.2406037209621 80.1477546512026 206.792962093127 222.700113023367],4.833828,NaN,17942 
706642,2002,47/nm0000047_rm931895296_1934-9-20_2002.jpg,0,Sophia Loren,[52.7762482209699 105.04449644194 209.07299288388 261.34124110485],4.475079,NaN,17942 
706642,1964,47/nm0000047_rm992908800_1934-9-20_1964.jpg,0,Sophia Loren,[1 1 1366 2048],-Inf,NaN,17942 
695599,1963,48/nm0000048_rm148093696_1904-6-26_1963.jpg,1,Peter Lorre,[283.051420118872 283.051420118872 451.245472190195 451.245472190195],4.523296,3.785277,15399 
695599,1963,48/nm0000048_rm181648128_1904-6-26_1963.jpg,1,Peter Lorre,[224.30623884578 273.924736367064 446.566477691559 496.184975212844],3.088135,NaN,15399 
695599,1963,48/nm0000048_rm198425344_1904-6-26_1963.jpg,1,Peter Lorre,[649.162732489839 82.0404665612298 752.305046639992 185.182780711383],2.796265,2.264092,15399 
695599,1963,48/nm0000048_rm231979776_1904-6-26_1963.jpg,1,Peter Lorre,[346.69162781253 187.152261129824 584.97767783659 425.438311153884],4.693109,3.980303,15399 
695599,1963,48/nm0000048_rm299088640_1904-6-26_1963.jpg,1,Peter Lorre,[271.757260780588 229.009745920495 398.976805360867 356.229290500774],2.747613,2.539475,15399 
695599,1962,48/nm0000048_rm3512908544_1904-6-26_1962.jpg,1,Peter Lorre,[230.175 197.439 376.464 343.728],4.030626,3.584065,15399 
695599,1962,48/nm0000048_rm3647126272_1904-6-26_1962.jpg,1,Peter Lorre,[328.383 352.935 401.016 425.568],1.868798,0.919230,15399 
695599,1962,48/nm0000048_rm3680680704_1904-6-26_1962.jpg,1,Peter Lorre,[264.249525444281 189.041946745915 601.660629586927 526.453050888561],4.906346,NaN,15399 
695599,1963,48/nm0000048_rm399751936_1904-6-26_1963.jpg,1,Peter Lorre,[295.647 262.911 441.936 409.2],2.011097,NaN,15399 
695599,1963,48/nm0000048_rm533969664_1904-6-26_1963.jpg,1,Peter Lorre,[483.879 131.967 556.512 204.6],3.457027,1.796926,15399 
695599,1962,48/nm0000048_rm576961280_1904-6-26_1962.jpg,1,Peter Lorre,[1 1 771 1023],-Inf,NaN,15399 
695599,1962,48/nm0000048_rm593738496_1904-6-26_1962.jpg,1,Peter Lorre,[163.05793312246 163.05793312246 370.365561422765 370.365561422765],2.741170,2.332925,15399 
695599,1962,48/nm0000048_rm761510656_1904-6-26_1962.jpg,1,Peter Lorre,[599.295625060149 67.4977361177943 717.927150072178 186.129261129824],1.235803,NaN,15399 
695599,1962,48/nm0000048_rm778287872_1904-6-26_1962.jpg,1,Peter Lorre,[371.388561422765 163.05793312246 578.69618972307 370.365561422765],1.485249,NaN,15399 
695599,1962,48/nm0000048_rm795065088_1904-6-26_1962.jpg,1,Peter Lorre,[393.855 230.175 540.144 376.464],4.348274,3.306106,15399 
697383,1972,51/nm0000051_rm1522440704_1909-5-15_1972.jpg,1,James Mason,[295.418533263319 108.575853632922 359.312845443073 172.470165812675],1.624744,1.230899,8265 
697383,1962,51/nm0000051_rm1548398592_1909-5-15_1962.jpg,1,James Mason,[1200.58269862359 310.204751074637 1506.79344969822 616.415502149273],2.497830,1.743181,8265 
697383,1983,51/nm0000051_rm1579531008_1909-5-15_1983.jpg,1,James Mason,[200.511402680433 243.258917540526 327.730947260712 370.478462120805],1.915249,NaN,8265 
697383,1973,51/nm0000051_rm1816178688_1909-5-15_1973.jpg,1,James Mason,[610 306 752 448],2.601829,2.503139,8265 
697383,1962,51/nm0000051_rm2284309504_1909-5-15_1962.jpg,1,James Mason,[1748.056 955.736 2456.192 1663.872],3.565748,3.433969,8265 
697383,1962,51/nm0000051_rm2301086720_1909-5-15_1962.jpg,1,James Mason,[3254.66657314387 1664.38659054155 3871.98604459696 2281.70606199463],2.186117,NaN,8265 
697383,1962,51/nm0000051_rm2334641152_1909-5-15_1962.jpg,1,James Mason,[790.582 678.31 1122.72 1010.448],2.775679,1.524950,8265 
697383,1962,51/nm0000051_rm2351418368_1909-5-15_1962.jpg,1,James Mason,[1395.66586409881 1134.86538958028 2173.33728765439 1912.53681313586],1.145777,NaN,8265 
697383,1962,51/nm0000051_rm2368195584_1909-5-15_1962.jpg,1,James Mason,[2351.8320636124 731.358281594314 2849.79872010077 1229.32493808269],1.308087,NaN,8265 
697383,1962,51/nm0000051_rm2384972800_1909-5-15_1962.jpg,1,James Mason,[349.964605188408 1040.40381556522 1380.87842075363 2071.31763113045],1.568520,1.506671,8265 
697383,1962,51/nm0000051_rm2418527232_1909-5-15_1962.jpg,1,James Mason,[3373.55243536698 1268.26403826262 3789.51911478786 1684.23071768349],4.155597,1.566056,8265 
697383,1966,51/nm0000051_rm243912192_1909-5-15_1966.jpg,1,James Mason,[1749.10548461998 948.807137502488 2400.89504135247 1600.59669423498],4.617206,3.002201,8265 
697383,1962,51/nm0000051_rm2468858880_1909-5-15_1962.jpg,1,James Mason,[745.290216688486 1732.2278389398 1850.50804172121 2837.44566397253],0.807232,NaN,8265 
697383,1962,51/nm0000051_rm2502413312_1909-5-15_1962.jpg,1,James Mason,[2658.68591311123 480.23921517381 3267.67004690613 1089.22334896871],4.558551,3.976756,8265 
697383,1962,51/nm0000051_rm2519190528_1909-5-15_1962.jpg,1,James Mason,[317.371361144449 1827.49010667595 781.095902861123 2291.21464839263],1.713663,1.552244,8265 
697383,1962,51/nm0000051_rm2653408256_1909-5-15_1962.jpg,1,James Mason,[2534.36848133325 1226.11892202295 3314.23221691943 2005.98265760913],3.875097,2.707694,8265 
697383,1962,51/nm0000051_rm2670185472_1909-5-15_1962.jpg,1,James Mason,[2456.2481303485 955.532336257582 2901.38386857578 1400.66807448486],1.300742,NaN,8265 
697383,1962,51/nm0000051_rm2839588864_1909-5-15_1962.jpg,1,James Mason,[1 1 302 423],-Inf,NaN,8265 
697383,1962,51/nm0000051_rm2856366080_1909-5-15_1962.jpg,1,James Mason,[195.168 58.976 238.336 102.144],3.052320,1.155056,8265 
697383,1978,51/nm0000051_rm2939931648_1909-5-15_1978.jpg,1,James Mason,[2517.33324523855 1353.45337549386 3062.84176248604 1898.96189274135],3.061899,NaN,8265 
697383,1964,51/nm0000051_rm3258881536_1909-5-15_1964.jpg,1,James Mason,[458.467213729398 230.257606864699 713.155021452185 484.945414587486],1.929303,1.509948,8265 
697383,1979,51/nm0000051_rm675138560_1909-5-15_1979.jpg,1,James Mason,[3216.84982227636 699.502610221916 3993.03350877601 1475.68629672157],3.072023,1.970332,8265 
697383,1979,51/nm0000051_rm691915776_1909-5-15_1979.jpg,1,James Mason,[1111.87627741498 270.774186579594 1505.13005728437 664.027966448986],2.813553,0.939377,8265 
697383,1979,51/nm0000051_rm708692992_1909-5-15_1979.jpg,1,James Mason,[1143.05483490778 509.691037736791 2280.10966981556 1646.74587264457],3.050192,1.355368,8265 
697383,1979,51/nm0000051_rm725470208_1909-5-15_1979.jpg,1,James Mason,[706.525417269063 2109.24425180719 1227.37898022086 2630.09781475899],2.904198,2.556373,8265 
702998,1963,52/nm0000052_rm104844800_1924-9-28_1963.jpg,1,Marcello Mastroianni,[1 1 1445 2048],-Inf,NaN,12508 
702998,1963,52/nm0000052_rm1049804288_1924-9-28_1963.jpg,1,Marcello Mastroianni,[563.965965126228 283.006982563114 877.996820509731 597.037837946617],4.014983,2.107705,12508 
702998,1963,52/nm0000052_rm1066581504_1924-9-28_1963.jpg,1,Marcello Mastroianni,[766.673675195386 558.139400142099 973.159950248673 764.625675195386],1.614813,NaN,12508 
702998,1961,52/nm0000052_rm1502148864_1924-9-28_1961.jpg,1,Marcello Mastroianni,[166.490629898452 44.0118164952484 230.548354641325 108.069541238121],2.496545,NaN,12508 
702998,1961,52/nm0000052_rm1518926080_1924-9-28_1961.jpg,1,Marcello Mastroianni,[114.166079270186 49.398033972937 259.072181188997 194.304135891748],3.936962,NaN,12508 
702998,1970,52/nm0000052_rm1643167232_1924-9-28_1970.jpg,1,Marcello Mastroianni,[1296.384 296.96 1441.792 442.368],1.240656,NaN,12508 
702998,1961,52/nm0000052_rm2229252608_1924-9-28_1961.jpg,1,Marcello Mastroianni,[505.5 385.5 720 600],4.005166,1.326103,12508 
702998,1961,52/nm0000052_rm2246029824_1924-9-28_1961.jpg,1,Marcello Mastroianni,[625.5 757.5 732 864],2.038190,NaN,12508 
702998,1961,52/nm0000052_rm2262807040_1924-9-28_1961.jpg,1,Marcello Mastroianni,[583.535161539993 365.271975962495 909.429939906238 691.166754328741],3.838334,NaN,12508 
702998,1961,52/nm0000052_rm2441984256_1924-9-28_1961.jpg,1,Marcello Mastroianni,[758.345273020594 323.133941033753 927.189359450228 491.978027463386],2.505826,1.276649,12508 
702998,1961,52/nm0000052_rm2458761472_1924-9-28_1961.jpg,1,Marcello Mastroianni,[461.739916572696 231.596458286348 756.185648655143 526.042190368795],4.515651,3.089970,12508 
702998,1963,52/nm0000052_rm2482683392_1924-9-28_1963.jpg,1,Marcello Mastroianni,[1007.481 217.065 1221.552 431.136],2.471849,1.606064,12508 
702998,1961,52/nm0000052_rm2710108416_1924-9-28_1961.jpg,1,Marcello Mastroianni,[114.142464647037 43.319674242639 240.797487374954 169.974696970556],4.336971,NaN,12508 
702998,1961,52/nm0000052_rm2726885632_1924-9-28_1961.jpg,1,Marcello Mastroianni,[132.727284489348 70.6382094355372 201.789493924885 139.700418871074],1.900248,NaN,12508 
702998,1961,52/nm0000052_rm2743662848_1924-9-28_1961.jpg,1,Marcello Mastroianni,[177.728400924122 45.0186002310304 256.572281339976 123.862480646885],2.446904,2.249557,12508 
702998,1983,52/nm0000052_rm2803011072_1924-9-28_1983.jpg,1,Marcello Mastroianni,[1554.46982539669 326.434650082891 1760.95610044998 532.920925136178],1.416571,NaN,12508 
702998,1961,52/nm0000052_rm2810771712_1924-9-28_1961.jpg,1,Marcello Mastroianni,[131.840066484334 66.3400332421668 327.500166210834 262.000132968667],4.277305,NaN,12508 
702998,1961,52/nm0000052_rm2911435008_1924-9-28_1961.jpg,1,Marcello Mastroianni,[164.801671973576 29.2195951258392 228.348761006714 92.7666841589776],3.373792,3.182577,12508 
702998,1961,52/nm0000052_rm2944989440_1924-9-28_1961.jpg,1,Marcello Mastroianni,[212.588732947973 40.4876374277449 330.963645231207 158.86254971098],2.920704,NaN,12508 
702998,1964,52/nm0000052_rm3258895872_1924-9-28_1964.jpg,1,Marcello Mastroianni,[1034.92732113419 214.480448468803 1306.63761202265 486.190739357264],2.520665,NaN,12508 
702998,1964,52/nm0000052_rm3275673088_1924-9-28_1964.jpg,1,Marcello Mastroianni,[974.44989544206 263.646818003632 1309.37409001816 598.57101257973],3.523574,NaN,12508 
702998,1986,52/nm0000052_rm3417569792_1924-9-28_1986.jpg,1,Marcello Mastroianni,[828.131526858335 208.343881714584 1136.27734943021 516.489704286459],4.625480,NaN,12508 
702998,1964,52/nm0000052_rm3505962496_1924-9-28_1964.jpg,1,Marcello Mastroianni,[1094.72200993108 324.883502934183 1316.17551196244 546.33700496554],4.120241,3.463090,12508 
702998,1964,52/nm0000052_rm3522739712_1924-9-28_1964.jpg,1,Marcello Mastroianni,[464.822361972569 127.79591690161 842.566112677399 505.539667606439],2.792918,NaN,12508 
702998,1980,52/nm0000052_rm3909402880_1924-9-28_1980.jpg,1,Marcello Mastroianni,[621.535645143751 139.478587809722 929.681467715627 447.624410381598],2.727290,1.189650,12508 
702998,1963,52/nm0000052_rm714259968_1924-9-28_1963.jpg,1,Marcello Mastroianni,[1 1 1546 2048],-Inf,NaN,12508 
702998,1963,52/nm0000052_rm747814400_1924-9-28_1963.jpg,1,Marcello Mastroianni,[1017.856 100.352 1310.72 393.216],2.886627,2.463145,12508 
702998,1963,52/nm0000052_rm814923264_1924-9-28_1963.jpg,1,Marcello Mastroianni,[844.924947689342 142.527491281557 1158.95580307285 456.55834666506],3.490943,NaN,12508 
702998,1963,52/nm0000052_rm831700480_1924-9-28_1963.jpg,1,Marcello Mastroianni,[743.503200189465 558.139400142099 1158.52375029604 973.159950248673],3.454175,NaN,12508 
702998,1994,52/nm0000052_rm844929280_1924-9-28_1994.jpg,1,Marcello Mastroianni,[309.693724718464 70.6453716343692 361.487753444241 122.439400360146],2.279181,1.737964,12508 
702998,1963,52/nm0000052_rm848477696_1924-9-28_1963.jpg,1,Marcello Mastroianni,[774.685202048564 493.72621948545 1404.79491281557 1123.83593025246],2.770974,NaN,12508 
702998,1963,52/nm0000052_rm865254912_1924-9-28_1963.jpg,1,Marcello Mastroianni,[1 1 1557 2048],-Inf,NaN,12508 
702998,1963,52/nm0000052_rm898809344_1924-9-28_1963.jpg,1,Marcello Mastroianni,[268.206865238011 481.13395742842 745.244822666431 958.17191485684],1.684865,1.547859,12508 
702998,1963,52/nm0000052_rm915586560_1924-9-28_1963.jpg,1,Marcello Mastroianni,[1094.72200993108 300.050002708476 1539.67701399379 745.005006771191],0.964219,NaN,12508 
702998,1963,52/nm0000052_rm932363776_1924-9-28_1963.jpg,1,Marcello Mastroianni,[1 1 1526 2048],-Inf,NaN,12508 
702998,1963,52/nm0000052_rm960482816_1924-9-28_1963.jpg,1,Marcello Mastroianni,[1 1 1437 2048],-Inf,NaN,12508 
702998,1963,52/nm0000052_rm977260032_1924-9-28_1963.jpg,1,Marcello Mastroianni,[1 1 1448 2048],-Inf,NaN,12508 
700388,1967,53/nm0000053_rm1043909632_1917-8-6_1967.jpg,1,Robert Mitchum,[3594.173 490.941 4024.504 921.272],1.661727,1.566330,16422 
700388,1966,53/nm0000053_rm2149691648_1917-8-6_1966.jpg,1,Robert Mitchum,[1020.52431179129 353.246728203893 1334.55516717479 667.277583587396],1.724755,NaN,16422 
700388,1966,53/nm0000053_rm2200023296_1917-8-6_1966.jpg,1,Robert Mitchum,[1617.56214973791 300.566918973309 1773.55357742966 456.55834666506],2.325623,1.696845,16422 
700388,1966,53/nm0000053_rm2216800512_1917-8-6_1966.jpg,1,Robert Mitchum,[515.519615445573 743.729222310272 1026.94323089115 1255.15283775584],4.186100,NaN,16422 
700388,1988,53/nm0000053_rm2721549824_1917-8-6_1988.jpg,1,Robert Mitchum,[604.480350153941 465.457500118416 1019.50090026051 880.47805022499],2.950088,NaN,16422 
700388,1991,53/nm0000053_rm3694235136_1917-8-6_1991.jpg,1,Robert Mitchum,[493.72621948545 212.767236922336 1123.83593025246 842.876947689342],3.292877,NaN,16422 
700388,1970,53/nm0000053_rm539537408_1917-8-6_1970.jpg,1,Robert Mitchum,[960.557 289.565 1246.128 575.136],2.935300,NaN,16422 
700388,1970,53/nm0000053_rm673755136_1917-8-6_1970.jpg,1,Robert Mitchum,[823.563069183918 1104.60769811526 1016.08442767485 1297.12905660619],2.510100,2.320231,16422 
700388,1970,53/nm0000053_rm690532352_1917-8-6_1970.jpg,1,Robert Mitchum,[529.008459562694 381.44525088514 716.735585005264 569.17237632771],1.003365,NaN,16422 
700388,1970,53/nm0000053_rm774418432_1917-8-6_1970.jpg,1,Robert Mitchum,[809.870922738803 782.013304713327 1058.58948496809 1030.73186694261],3.096998,1.757144,16422 
700388,1970,53/nm0000053_rm791195648_1917-8-6_1970.jpg,1,Robert Mitchum,[958.940940854005 548.820394773717 1264.53835041422 854.417804333933],2.791901,NaN,16422 
703609,2012,54/nm0000054_rm1933945600_1926-6-1_2012.jpg,0,Marilyn Monroe,[679.577858537771 227.891286179257 1355.05971707554 903.373144717028],3.254832,NaN,12651 
703609,2012,54/nm0000054_rm1950722816_1926-6-1_2012.jpg,0,Marilyn Monroe,[1 1 1614 2048],-Inf,NaN,12651 
703609,2012,54/nm0000054_rm1967500032_1926-6-1_2012.jpg,0,Marilyn Monroe,[174.998540880825 2.048 1729.50540880825 1153.024],0.800742,NaN,12651 
703609,1961,54/nm0000054_rm3223960064_1926-6-1_1961.jpg,0,Marilyn Monroe,[371.501462120805 343.003118880743 498.721006701083 470.222663461022],1.946699,NaN,12651 
703609,1961,54/nm0000054_rm3240737280_1926-6-1_1961.jpg,0,Marilyn Monroe,[1 1 1023 1003],-Inf,NaN,12651 
703609,1961,54/nm0000054_rm3374955008_1926-6-1_1961.jpg,0,Marilyn Monroe,[718.606275256607 452.406027983995 821.74858940676 555.548342134148],3.220119,3.198253,12651 
703609,1961,54/nm0000054_rm3408509440_1926-6-1_1961.jpg,0,Marilyn Monroe,[197.439 377.487 343.728 523.776],2.362552,1.687987,12651 
703609,1961,54/nm0000054_rm3425286656_1926-6-1_1961.jpg,0,Marilyn Monroe,[475.695 246.543 621.984 392.832],3.345059,2.390685,12651 
703609,1961,54/nm0000054_rm3458841088_1926-6-1_1961.jpg,0,Marilyn Monroe,[426.591 377.487 499.224 450.12],3.103549,1.712172,12651 
703609,1961,54/nm0000054_rm3509172736_1926-6-1_1961.jpg,0,Marilyn Monroe,[424.201806910221 343.596319879703 604.541152728887 523.935665698369],2.764706,NaN,12651 
703609,1961,54/nm0000054_rm3559504384_1926-6-1_1961.jpg,0,Marilyn Monroe,[109.011527417654 303.39087676943 302.36787676943 496.747226121207],3.233948,NaN,12651 
703609,1961,54/nm0000054_rm3576281600_1926-6-1_1961.jpg,0,Marilyn Monroe,[209.353628300305 255.649323478151 416.661256600611 462.956951778456],3.372169,NaN,12651 
703609,1961,54/nm0000054_rm3593058816_1926-6-1_1961.jpg,0,Marilyn Monroe,[398.091984142336 275.91691209854 671.962896240876 549.787824197081],2.834125,0.824832,12651 
703609,1961,54/nm0000054_rm3609836032_1926-6-1_1961.jpg,0,Marilyn Monroe,[506.230994495237 293.511838918295 744.517044519296 531.797888942354],3.550595,1.776365,12651 
703118,1966,56/nm0000056_rm1015729664_1925-1-26_1966.jpg,1,Paul Newman,[2521.98736009079 1154.57683830232 3008.30314793464 1640.89262614616],3.734123,3.581007,15157 
703118,1966,56/nm0000056_rm1032506880_1925-1-26_1966.jpg,1,Paul Newman,[1 1 4770 5999],-Inf,NaN,15157 
703118,1966,56/nm0000056_rm1049284096_1925-1-26_1966.jpg,1,Paul Newman,[1388.20515094597 1890.84266038086 2513.18754717449 3015.82505660938],3.313986,2.750328,15157 
703118,1966,56/nm0000056_rm1066061312_1925-1-26_1966.jpg,1,Paul Newman,[3777.22932626825 1021.31708784145 5076.68043920726 2320.76820078046],2.218492,1.102801,15157 
703118,1972,56/nm0000056_rm1083166208_1925-1-26_1972.jpg,1,Paul Newman,[1734 2694 2592 3552],1.447270,NaN,15157 
703118,1966,56/nm0000056_rm109760000_1925-1-26_1966.jpg,1,Paul Newman,[3642.81759526555 886.79820491286 4630.11257579251 1874.09318543983],3.744525,3.696889,15157 
703118,1972,56/nm0000056_rm1099943424_1925-1-26_1972.jpg,1,Paul Newman,[2553.34271369406 1168.93145625164 3045.70476637334 1661.29350893091],1.113573,NaN,15157 
703118,1972,56/nm0000056_rm1116720640_1925-1-26_1972.jpg,1,Paul Newman,[2159.43691038136 766.036556605187 2723.46432783525 1330.06397405908],0.756404,NaN,15157 
703118,1972,56/nm0000056_rm1150275072_1925-1-26_1972.jpg,1,Paul Newman,[1978.96788034423 131.667056796402 2548.00113592804 700.70031238021],2.225200,NaN,15157 
703118,1974,56/nm0000056_rm1178258432_1925-1-26_1974.jpg,1,Paul Newman,[2249.66316201168 1273.29917852834 3124.36474714668 2148.00076366334],3.078174,2.128821,15157 
703118,1974,56/nm0000056_rm1195035648_1925-1-26_1974.jpg,1,Paul Newman,[643.226782787453 1042.70852202961 1358.23791342334 1757.7196526655],1.632978,0.749341,15157 
703118,1974,56/nm0000056_rm1197783040_1925-1-26_1974.jpg,1,Paul Newman,[170.138419208931 194.311050524493 386.762101048985 410.934732364547],2.853578,1.480782,15157 
703118,1986,56/nm0000056_rm1204734976_1925-1-26_1986.jpg,1,Paul Newman,[741.306469046183 659.370305818829 1474.85093809237 1392.91477486501],3.531646,NaN,15157 
703118,1966,56/nm0000056_rm126537216_1925-1-26_1966.jpg,1,Paul Newman,[3845.217485799 1174.45193046056 4590.37829823793 1919.6127428995],4.161936,3.025594,15157 
703118,1972,56/nm0000056_rm1284492800_1925-1-26_1972.jpg,1,Paul Newman,[1705.38267169678 1563.75411572205 2974.19967546936 2832.57111949463],1.136351,NaN,15157 
703118,1972,56/nm0000056_rm1301270016_1925-1-26_1972.jpg,1,Paul Newman,[1449.35646071608 1449.35646071608 2371.2087568907 2371.2087568907],1.717630,0.811154,15157 
703118,1972,56/nm0000056_rm1318047232_1925-1-26_1972.jpg,1,Paul Newman,[3490.10281698757 1277.98547286848 3981.81121941436 1769.69387529527],1.315948,NaN,15157 
703118,1972,56/nm0000056_rm1334824448_1925-1-26_1972.jpg,1,Paul Newman,[831.471198282352 1037.83474785294 1754.09017135 1960.45372092059],1.995560,1.237222,15157 
703118,2002,56/nm0000056_rm1434687744_1925-1-26_2002.jpg,1,Paul Newman,[1 1 341 485],-Inf,NaN,15157 
703118,2002,56/nm0000056_rm1485019392_1925-1-26_2002.jpg,1,Paul Newman,[1 1 326 485],-Inf,NaN,15157 
703118,2002,56/nm0000056_rm1501796608_1925-1-26_2002.jpg,1,Paul Newman,[1 1 322 485],-Inf,NaN,15157 
703118,1981,56/nm0000056_rm1509143296_1925-1-26_1981.jpg,1,Paul Newman,[632.04 236.328 762.112 366.4],2.535560,2.498860,15157 
703118,1981,56/nm0000056_rm1525920512_1925-1-26_1981.jpg,1,Paul Newman,[652.820243118994 381.568891819413 1139.25567545824 868.004324158658],2.606724,NaN,15157 
703118,2002,56/nm0000056_rm1535351040_1925-1-26_2002.jpg,1,Paul Newman,[169.07 112.926 214.368 158.224],2.034608,1.519889,15157 
703118,1982,56/nm0000056_rm1541314816_1925-1-26_1982.jpg,1,Paul Newman,[123.088051789035 123.088051789035 305.470129472589 305.470129472589],4.463330,NaN,15157 
703118,1982,56/nm0000056_rm1574869248_1925-1-26_1982.jpg,1,Paul Newman,[66.3039849745325 0.34 214.382951167231 148.418966192698],1.947342,NaN,15157 
703118,1982,56/nm0000056_rm1608423680_1925-1-26_1982.jpg,1,Paul Newman,[280.313439935279 123.171504971685 436.505374898873 279.363439935279],5.182371,5.064568,15157 
703118,1969,56/nm0000056_rm1683195648_1925-1-26_1969.jpg,1,Paul Newman,[1214.464 362.496 1359.872 507.904],0.781008,NaN,15157 
703118,1969,56/nm0000056_rm1699972864_1925-1-26_1969.jpg,1,Paul Newman,[1099.776 903.168 1245.184 1048.576],2.837252,1.896522,15157 
703118,1969,56/nm0000056_rm1716750080_1925-1-26_1969.jpg,1,Paul Newman,[837.632 739.328 983.04 884.736],1.712387,NaN,15157 
703118,1969,56/nm0000056_rm1733527296_1925-1-26_1969.jpg,1,Paul Newman,[1 1 1445 2048],-Inf,NaN,15157 
703118,1973,56/nm0000056_rm1784328192_1925-1-26_1973.jpg,1,Paul Newman,[604.296763144685 453.734572358514 1279.77862168246 1129.21643089628],1.353376,NaN,15157 
703118,1989,56/nm0000056_rm1862831616_1925-1-26_1989.jpg,1,Paul Newman,[123.074420409459 1131.62792382161 484.105681637835 1492.65918504999],3.564182,1.476034,15157 
703118,1974,56/nm0000056_rm1899678720_1925-1-26_1974.jpg,1,Paul Newman,[1 1 5984 4835],-Inf,NaN,15157 
703118,1974,56/nm0000056_rm1983564800_1925-1-26_1974.jpg,1,Paul Newman,[3788.45158791838 1819.52656954991 4248.73293437407 2279.8079160056],1.054459,NaN,15157 
703118,1981,56/nm0000056_rm200247296_1925-1-26_1981.jpg,1,Paul Newman,[95.348 82.74 151.296 138.688],2.030298,1.557769,15157 
703118,1974,56/nm0000056_rm2019866624_1925-1-26_1974.jpg,1,Paul Newman,[60.84 150.696 194.688 284.544],1.471503,NaN,15157 
703118,1986,56/nm0000056_rm2043595776_1925-1-26_1986.jpg,1,Paul Newman,[1088.33315713645 587.849084611935 1459.74521152984 959.261139005322],3.020179,0.757383,15157 
703118,1974,56/nm0000056_rm2050673664_1925-1-26_1974.jpg,1,Paul Newman,[1417.74728904115 758.523087488615 2260.19726246585 1600.97306091331],2.487409,NaN,15157 
703118,1986,56/nm0000056_rm2077150208_1925-1-26_1986.jpg,1,Paul Newman,[894.9043994045 1006.30107433006 1392.45843656953 1503.85511149509],3.512062,2.917693,15157 
703118,1974,56/nm0000056_rm2134559744_1925-1-26_1974.jpg,1,Paul Newman,[1822.24536783797 366.689073567593 2474.44570025964 1018.88940598926],2.938017,2.541898,15157 
703118,1982,56/nm0000056_rm2157825536_1925-1-26_1982.jpg,1,Paul Newman,[478.17575695736 478.17575695736 1086.11601590254 1086.11601590254],2.032742,1.446467,15157 
703118,1982,56/nm0000056_rm2174602752_1925-1-26_1982.jpg,1,Paul Newman,[830.062815597865 719.78777351815 1323.30050495658 1213.02546287687],3.762911,3.234864,15157 
703118,1982,56/nm0000056_rm2191379968_1925-1-26_1982.jpg,1,Paul Newman,[723.231766824389 466.006135815679 1183.23790264007 926.012271631357],4.012498,NaN,15157 
703118,1981,56/nm0000056_rm233801728_1925-1-26_1981.jpg,1,Paul Newman,[221.421078871409 126.869187926519 362.448915288743 267.897024343854],2.813620,NaN,15157 
703118,1998,56/nm0000056_rm240032000_1925-1-26_1998.jpg,1,Paul Newman,[193.242 87.29 235.984 130.032],2.489488,1.297493,15157 
703118,1982,56/nm0000056_rm2409483776_1925-1-26_1982.jpg,1,Paul Newman,[1224.88051789035 410.293505963451 1832.82077683553 1018.23376490863],4.509489,4.066934,15157 
703118,1966,56/nm0000056_rm243977728_1925-1-26_1966.jpg,1,Paul Newman,[2081.75047395546 927.865766202428 3115.4887109332 1961.60400318016],3.990332,2.413835,15157 
703118,1981,56/nm0000056_rm250578944_1925-1-26_1981.jpg,1,Paul Newman,[256.8 116 371.2 230.4],3.028862,NaN,15157 
703118,1982,56/nm0000056_rm2574891008_1925-1-26_1982.jpg,1,Paul Newman,[1 1 474 700],-Inf,NaN,15157 
